id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
22367,2014-09-09,62,58,7,17,1,2014,2,1,1,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650,1000,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,6396300
22368,2014-09-09,41,21,3,14,1,1991,1,8,2,Investment,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5278,6,5648,10529,6,0,30,2,0,4,1,no,0,4,1,no,no,no,no,no,no,no,no,221709,101426,120283,12194,6155,6039,58114,28761,29353,14911,4222,10689,5767,2919,2848,5648,2830,2818,13872,7020,6852,49415,25109,24306,10654,5374,5280,372,8,146,11,65,9,111,1,17,4,373,2,20,184,131,36,29,29.16202743,22.55654966,269.9918054,22.49931712,0.249125524,0.25539225,18.19064557,0.187746782,0.457732528,6.33349,3.035397,29.813,1.902050454,22.82460544,28,1.912390486,4.234917163,28,0.178948215,2.14737858,0.544589858,no,20.56094693,34.06644107,36.70414008,37.48405671,38.7298687,4.563883735,14,no,7.140321648,46,0.693815075,no,39.82131291,83,29.07755057,1,45.93908957,24.64656323,23.36196272,19.30704538,24.52356907,20.30251807,46.05874473,2.112761617,0.114960443,8.154077889,8.095702929,29.72845325,14.30699734,3.072393505,31.44839743,1.298480381,5.758138027,3.466667977,0.868327344,1.407936104,1.506915939,0.25539225,5.753785052,0.987357715,31.00677208,8.953042565,1.176185774,23.01035735,1.401474659,no data,2.06,1.44,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,7.45,12,0,0,1,6100,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,3,0,10.64,8.46,1,6000,3,13900,1,300,500,400,0,1,0,0,0,0,0,0,1,0,1,4,1,13.46,5.1,1,6000,4,15600,4,525,875,700,0,2,1,1,0,0,0,0,2,0,1,4,1,15.79,7.89,1,6000,5,17700,6,566.67,916.67,741.67,0,3,1,2,0,0,0,0,2,0,1,4,1,24.94,6.69,3,51038,7,49700,15,540,900,720,0,7,4,4,0,0,0,0,2,0,2,8,1,4700000
22369,2014-09-09,44,28,8,12,5,1967,2,5,2,Investment,Rjazanskij,6377883.078,101982,0.017855768,0.333891544,5408,4266,6,6564,8348,6,0,NA,0,0,7,3,no,0,0,1,no,no,no,no,no,no,no,no,83369,37959,45410,12842,6633,6209,62215,30661,31554,26925,8782,18143,5408,2794,2614,6564,3389,3175,14443,7479,6964,16974,8334,8640,11169,5745,5424,324,78,0,0,148,4,93,0,1,0,324,0,4,231,58,31,58,1.11569107,0.436770495,5.241245937,0.436770495,0.420117573,0.255779564,2.316337315,0.474014424,0.733718979,8.20601,0.84137,8.812691,1.602595238,19.23114286,46,1.998755188,3.097040532,46,0.191765503,2.301186041,1.123773539,no,2.991622746,4.923808557,8.961667915,9.801755605,11.08881853,1.607263613,3,no,2.677988286,21,0.774979911,no,13.14694595,5,2.32139509,3,4.471111431,10.65448446,1.140135974,2.83971445,5.557333131,3.893974766,9.186793346,0.632140198,0.458607516,3.295647602,3.948863551,5.23714458,1.281578354,2.721900563,11.23995328,2.241312064,2.959987535,1.29706967,1.551442344,1.645807798,0.353810268,0.255779564,0.904891899,0.748408573,10.18394587,0.48642137,2.316337315,2.079630865,0.114194172,poor,0.05,0,0,0,0,0,10,500,850,675,0,5,3,2,0,0,0,0,0,0,1,1,2,4.13,5.26,0,0,0,0,15,678.57,1107.14,892.86,1,5,3,5,1,0,0,1,3,0,1,3,2,10.87,11.4,0,0,0,0,19,805.56,1333.33,1069.44,1,5,5,5,2,1,0,1,4,0,1,6,2,14.88,11.03,1,1100,4,43980,24,734.78,1217.39,976.09,1,8,6,6,2,1,0,1,4,0,1,12,4,20.91,9.54,5,199500,10,98083,47,728.26,1217.39,972.83,1,15,14,11,4,2,0,2,8,0,5,29,5,17.24,12.66,21,503207,30,952254,109,694.23,1173.08,933.65,5,29,39,26,7,3,0,8,27,0,11,65,16,3000000
22370,2014-09-09,38,20,10,18,1,2004,1,10,2,Investment,Juzhnoe Medvedkovo,3879802.193,81980,0.157331846,0.232205084,4926,2200,4,4860,6476,4,1,80,0,0,4,2,no,0,3,1,no,no,no,no,no,no,no,yes,27992,12961,15031,10412,5439,4973,52793,26701,26092,18775,5743,13032,4926,2565,2361,4860,2557,2303,11567,6043,5524,7360,3496,3864,9239,4816,4423,194,41,1,0,23,7,122,0,0,0,193,0,0,87,73,33,63,2.435329793,1.881689494,22.30943364,1.85911947,0.339736917,0.475176773,0.015874974,0.523413764,0.785018971,22.75631,0.676338,3.841251,3.418041768,41.01650122,25,3.465508698,4.890038104,25,0.036426794,0.437121527,0.492122559,no,2.870597028,8.681836169,10.9279993,11.59122364,13.03170415,2.870597057,1,no,3.363108404,15,0.977698776,no,10.5674821,101,14.05400466,4,15.23105577,6.94639086,3.263540023,1.943464549,5.706056899,1.656831587,5.938880495,2.442370493,0.411655385,4.330018078,1.20348691,3.887719409,2.006303478,2.29989492,1.603555974,1.669005745,2.350773713,1.121275626,0.136685091,0.783071976,0.352625021,0.475176773,0.708068723,0.711776612,3.273023,6.644082654,5.379708234,4.19759505,0.018409522,good,0,0,0,0,2,18367,6,800,1333.33,1066.67,0,1,2,2,1,0,0,0,0,0,0,2,0,22.65,2.11,1,17000,3,35367,7,757.14,1285.71,1021.43,0,1,3,2,1,0,0,1,1,0,0,3,0,21.17,11.92,3,37184,4,35367,12,736.36,1227.27,981.82,1,2,4,4,1,0,0,1,1,0,0,7,1,17.04,15.78,5,70484,7,66282,24,672.73,1113.64,893.18,2,6,7,8,1,0,0,3,2,0,0,12,1,13.12,13.69,12,205569,17,492748,79,597.26,1020.55,808.9,6,27,26,15,5,0,0,8,9,0,0,31,4,16.45,12.88,34,698250,45,3784370,184,641.46,1082.32,861.89,20,59,53,38,12,2,0,14,24,1,2,78,4,7500000
22371,2014-09-09,72,37,6,10,5,1999,2,11,3,Investment,Poselenie Mosrentgen,6497944.995,17236,0.206009214,0.386771659,1183,NA,0,1135,NA,0,0,NA,0,0,0,1,no,0,0,0,no,no,no,no,no,yes,no,no,2693,1264,1430,2471,1278,1193,11056,5841,5215,3709,1051,2658,1183,614,569,1135,585,550,2783,1445,1338,575,308,267,2177,1125,1053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,5.945228373,4.037226457,59.02178046,4.918481705,1.360183773,1.778554311,2.23882368,0.155682986,0.041633379,10.21073,0.671238,10.32072,17.06841254,204.8209505,42,10.72001833,10.61428917,105,0.593851765,7.126221175,0.470602026,no,1.101268031,12.90591178,15.78799214,16.89743179,17.64581332,1.10126802,1,no,1.229412124,43,5.420378357,no,20.20282986,32,5.173697866,8,21.7123064,11.93281473,3.175904014,1.024798636,9.379381184,2.582379792,2.510727719,4.048191211,2.690464825,5.857553721,6.394556833,8.937999931,5.719169878,3.635921875,26.62623458,5.270422665,6.576725158,2.271421928,1.500162702,1.728401701,0.242549214,1.778554311,0.821575942,0.530338603,6.728550266,8.498986058,7.336794118,5.071999463,0.790382138,no data,27.15,40.48,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,28.07,41.43,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,1,1,0,0,0,0,17.12,43.12,0,0,0,0,4,575,1000,787.5,0,1,2,1,0,0,0,1,2,0,0,0,0,13.05,37.89,2,91159,2,195076,4,575,1000,787.5,0,1,2,1,0,0,0,2,2,0,0,0,0,23.17,23.19,5,129752,4,369076,18,511.76,852.94,682.35,1,9,4,4,0,0,0,2,3,0,0,2,2,35.03,10.96,7,303752,15,626672,73,672.46,1144.93,908.7,4,18,27,17,7,0,0,4,21,0,1,23,4,10200000
22372,2014-09-09,51,30,3,12,1,1976,2,8,3,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088,4,10311,12721,4,0,NA,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282,35,0,0,20,5,222,0,0,0,282,0,0,14,246,22,24,1.950084507,0.809952296,9.719427554,0.809952296,0.143051496,0.598862516,1.825098054,0.229551292,0.506705817,22.96454,1.891916,2.077166,3.175344388,38.10413265,1,3.246171333,5.793524163,1,0.065053936,0.780647232,0.727099424,no,3.488032744,8.606483938,10.78870354,11.3656818,12.84445795,3.31149671,5,no,3.488032751,1,0.943666097,no,11.54739741,101,15.60525274,4,16.12799269,5.201950876,2.325367746,1.77174803,6.684832861,2.108274291,8.175706286,0.963203856,0.32939827,2.341167053,0.745544468,6.1245452,3.592502238,3.924692971,3.944342882,1.365602644,2.387756376,1.254958461,0.600374629,1.011073255,0.442167162,0.598862516,1.510386992,0.878384973,1.831637391,8.880908445,5.075280083,4.991556733,0.321824466,good,10.27,0,0,0,0,0,1,500,1000,750,0,0,1,0,0,0,0,0,0,0,0,1,0,9.54,11.1,0,0,3,79970,17,613.33,1066.67,840,2,4,7,3,1,0,0,0,1,0,0,3,1,9.22,8.4,4,74300,5,98590,30,603.57,1053.57,828.57,2,8,13,5,2,0,0,0,2,0,0,11,2,10.14,16.39,6,224342,12,309197,42,640,1100,870,2,12,17,8,2,1,0,4,7,1,0,15,3,11.48,21.47,15,389452,22,732130,82,636.49,1094.59,865.54,8,22,31,15,5,1,0,5,12,1,0,29,3,15.37,16.77,44,838601,54,2677292,202,682.61,1144.02,913.32,18,62,58,46,13,5,0,14,25,1,1,81,5,990000
22373,2014-09-09,81,NA,2,24,4,1,3,1,1,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,6839,9,13670,17063,10,0,NA,1,0,17,6,no,0,11,4,no,no,no,no,no,no,no,no,21155,9828,11327,28563,14680,13883,120381,60040,60341,29529,9083,20446,13087,6645,6442,13670,7126,6544,32063,16513,15550,3292,1450,1842,24934,12782,12152,458,9,51,12,124,50,201,0,9,2,459,13,24,40,130,252,37,1.207655812,0.69589344,8.350721277,0.69589344,0.621263399,0.316660787,0.973809224,0.079038949,0.547333402,16.79137,1.991988,12.627,2.41407259,28.96887108,4,1.938684671,2.761144844,4,0.101966273,1.223595278,0.327460593,no,1.02156645,12.89334663,15.68976851,16.53276707,17.71852563,1.021566429,1,no,1.071818652,37,0.682914791,no,15.60102044,83,4.857258108,1,25.83527918,7.809375043,4.505787726,0.55316529,9.891698409,0.446300806,26.01535697,2.200169118,0.124655337,2.236752112,7.964485004,5.508160781,3.086144821,2.130967901,6.912534356,3.502832369,9.025801389,1.132403316,0.21378216,0.815652281,0.691768664,0.316660787,0.874188655,0.339901428,13.57899582,15.11331745,14.51587573,3.363541372,0.14933682,good,24.91,0,0,0,2,8600,1,500,1000,750,0,0,1,0,0,0,0,0,1,0,0,2,0,28.56,5.57,1,0,4,48264,6,916.67,1583.33,1250,0,0,3,1,2,0,0,1,1,0,0,6,0,26.68,6.15,4,167000,9,125744,17,700,1205.88,952.94,0,3,8,4,2,0,0,1,1,0,0,9,0,24.21,7.97,4,167000,12,163044,25,748,1280,1014,0,4,11,6,4,0,0,3,2,0,0,14,1,21.1,9.32,8,244166,21,874180,46,860.87,1434.78,1147.83,0,7,18,13,6,1,1,4,4,0,0,20,3,18.42,5.95,14,499392,34,1217838,99,868.13,1450.55,1159.34,8,15,34,24,13,4,1,5,7,0,1,42,6,11187576
22374,2014-09-09,32,18,7,9,1,1971,1,6,2,Investment,Veshnjaki,10518366.87,118945,0.334905313,0.012338886,5208,3494,6,5776,6766,7,0,2078,2,0,7,0,no,0,4,1,no,no,no,no,no,no,no,no,104410,49293,55117,11729,6059,5670,74032,36686,37346,33184,10307,22877,5208,2686,2522,5776,3000,2776,13481,6960,6521,21542,10971,10571,10230,5290,4940,234,45,0,0,26,2,161,0,0,0,234,0,0,47,171,16,31,1.922764678,1.145591631,12.41326582,1.034438818,0.096954999,0.222379247,1.050122687,0.675492341,0.318348763,7.620876,1.79853,6.423502,2.572168019,30.86601623,11,2.580852448,3.57427307,11,0.137376806,1.648521674,0.883414099,no,0.671351397,7.274346608,11.18736422,11.93127221,13.29599273,0.67135141,1,no,1.210002389,21,0.701154814,no,13.93868635,5,3.486871741,3,5.694912523,12.58263322,1.928954807,1.399715306,7.275355534,2.633133479,8.333777774,1.117135583,1.610627229,0.823980135,3.395060799,11.66133344,0.659052198,1.294376,10.38693771,1.38552822,2.180597027,2.31063396,0.389425667,0.634567362,1.423542598,0.222379247,1.817297282,0.911366844,10.34967999,1.022313834,2.067820548,1.404993793,0.425892222,poor,0,5.39,0,0,2,13423,1,500,1000,750,0,0,1,0,0,0,0,0,0,0,0,1,0,1.42,7.64,1,111700,3,38423,3,600,1000,800,0,1,1,1,0,0,0,0,1,0,1,2,2,4.3,4.33,1,111700,5,63153,3,600,1000,800,0,1,1,1,0,0,0,0,2,0,2,2,2,6.42,3.54,1,111700,8,123392,6,633.33,1083.33,858.33,0,1,3,2,0,0,0,2,6,0,2,10,3,14.22,6.28,1,111700,11,266092,27,642.31,1057.69,850,1,9,7,9,1,0,0,3,9,0,4,17,6,21.94,5.58,8,260550,30,452982,103,678.22,1148.51,913.37,2,30,38,24,6,3,0,9,17,0,10,55,11,1500000
22375,2014-09-09,37,37,6,17,1,2014,1,10,1,OwnerOccupier,Poselenie Shherbinka,7878765.473,32241,0.05707006,0.211401214,2041,NA,0,1892,NA,0,0,NA,0,0,0,3,no,0,1,0,no,no,no,no,no,no,no,no,39873,18306,21567,4207,2168,2039,20445,10490,9955,7589,2090,5499,2041,1065,976,1892,953,939,4724,2441,2283,7467,3649,3818,3681,1894,1787,2,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,45,13.48660502,7.452168749,89.62640337,7.468866947,1.624732305,3.545038002,2.088125664,0.013266327,1.16412343,2.721279,2.7377,12.63698,2.919158316,35.0298998,39,2.902460118,7.671926416,39,0.392615736,4.711388834,0.198829601,no,9.248264754,22.93380148,26.12407908,27.47911122,28.15157234,1.921730588,2,no,4.373373313,39,1.133269037,no,29.50249497,32,11.68754763,9,23.81204573,18.49056309,9.849306808,6.841844564,10.52411935,12.3491943,21.41862155,3.405386283,2.97212885,5.887086033,13.90903436,21.30879926,12.34782747,5.350454747,27.28165928,8.329412807,23.14957962,10.47349671,0.557908016,2.781995412,1.404903644,3.545038002,4.228441584,1.908841694,5.410078027,25.88812185,15.86792531,13.20514509,1.325669865,no data,19.92,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0,0,0,1,175000,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,6.97,0,0,1,175000,1,300,500,400,0,1,0,0,0,0,0,0,0,0,0,0,1,3.29,14.84,0,0,1,175000,1,300,500,400,0,1,0,0,0,0,0,0,1,0,0,0,1,4.73,13.05,4,63808,1,175000,4,533.33,833.33,683.33,1,2,0,1,0,0,0,0,3,0,0,2,1,10.51,6.35,4,63808,1,175000,7,850,1333.33,1091.67,1,2,0,3,1,0,0,1,6,0,0,6,1,3823318
22376,2014-09-10,64,NA,10,17,1,NA,2,1,NA,OwnerOccupier,Poselenie Vnukovskoe,25536296.81,4001,0.496315283,0.007122317,275,NA,0,264,NA,0,0,NA,0,0,0,0,no,0,1,0,no,no,no,no,no,no,no,no,17790,8350,9443,574,297,277,2566,1356,1211,861,244,617,275,143,133,264,136,128,646,336,311,3796,2035,1762,506,261,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2.868785475,2.295028376,27.54034051,2.295028376,1.330390453,1.692060725,5.034656819,0.038518215,0.288224742,16.95335,1.790982,19.53873,4.308460786,51.70152943,24,4.308460786,5.498317033,24,0.173000281,2.076003366,0.852330964,no,7.595687986,17.6121356,20.3325878,21.50173781,22.37012991,2.808627924,13,no,3.606563506,27,1.872258393,no,26.27225656,50,17.69883541,8,30.41117108,17.87117333,9.491492225,5.933773097,10.54921396,4.188174165,15.87820178,7.006588859,1.992371265,3.094485661,3.288645249,14.230781350000001,8.795055202,7.396183238,25.65760776,2.625703409,13.2258583,9.848053451,1.350868037,4.287294812,1.719353337,1.692060725,1.516931895,1.512248038,13.12128858,13.79176747,10.36131258,5.027860408,0.441207368,no data,31.13,2.83,0,0,0,0,1,1500,2500,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,43.01,1.93,0,0,0,0,2,1000,1750,1375,0,0,1,0,1,0,0,0,0,0,0,0,0,39.35,1.3,0,0,1,17000,2,1000,1750,1375,0,0,1,0,1,0,0,0,0,0,0,0,0,40.87,2.23,0,0,1,17000,3,833.33,1500,1166.67,0,0,2,0,1,0,0,1,3,0,0,1,0,44.37,1.97,0,0,2,22000,10,680,1200,940,0,1,6,2,1,0,0,1,3,0,0,6,0,35.66,6.07,1,117300,4,201300,20,747.37,1263.16,1005.26,1,4,8,5,1,1,0,2,12,0,0,9,0,8134391
22377,2014-09-10,70,49,3,16,1,1968,4,6,3,Investment,Zjuzino,5391434.257,123000,0.079151397,0,6715,3092,5,6714,6442,5,0,2672,0,2,4,2,no,0,2,2,no,no,no,yes,no,no,no,no,76670,36352,40318,14317,7412,6905,78835,42329,36506,29848,8485,21363,6715,3452,3263,6714,3509,3205,15947,8263,7684,16001,8282,7719,12653,6548,6105,400,223,0,0,45,8,124,0,0,0,400,0,0,298,64,38,194,0.437142723,0.184099552,1.75469533,0.146224611,0.166813246,0.59597901,1.961825344,0.033794492,1.459967825,4.938073,3.93949,6.010079,4.671918339,56.06302007,2,5.353532031,6.644359162,2,0.023529874,0.282358491,0.832532063,no,7.944753434,5.444049856,8.645095235,10.05442095,10.69531442,1.295072497,2,no,5.115091586,16,1.447611235,no,10.94351276,32,5.479705282,2,13.17607491,5.00155516,0.271216321,0.921107654,5.383219766,0.926615745,7.625022293,0.253884216,0.371520366,0.856997055,7.338218029,7.828000019,4.125560348,2.055398294,13.85316107,1.817262243,1.336678613,2.789111171,0.581519714,0.581519714,1.244117109,0.794360397,1.365786774,0.182379238,1.221973732,2.341531118,4.715422335,1.179683105,0.15443762,poor,6.54,0,0,0,0,0,11,522.22,944.44,733.33,2,4,4,0,1,0,0,0,1,0,0,2,4,8.24,0,1,45000,1,37000,16,615.38,1076.92,846.15,3,5,5,1,2,0,0,0,3,0,0,4,5,7.48,0.2,2,198500,4,81000,41,623.68,1065.79,844.74,3,14,13,7,4,0,0,1,5,1,1,5,5,14.18,5.69,5,529340,9,257800,54,658.82,1127.45,893.14,3,17,18,9,7,0,0,2,7,1,2,10,6,17.52,16.46,24,1227357,18,588770,87,670.73,1134.15,902.44,5,25,29,20,7,1,0,2,11,1,3,17,7,20.03,17.19,66,2401212,51,1972727,268,699.22,1173.15,936.19,11,69,88,74,24,2,0,8,33,2,11,72,11,11800000
22378,2014-09-10,68,34,10,20,4,2008,2,14,4,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3150,5,3151,5519,5,0,2715,3,1,7,6,no,0,3,4,no,no,no,yes,no,no,yes,no,130229,60619,69610,7296,3649,3647,52450,26354,26096,16410,4819,11591,3816,1868,1948,3151,1598,1553,8456,4233,4223,27194,12852,14342,6625,3297,3328,153,4,0,0,75,3,71,0,0,0,153,0,0,78,54,21,28,1.948410004,1.183644683,13.87005473,1.155837894,0.359081378,0.158938215,2.608459534,0.342357874,0.724501579,1.62601,2.500309,5.010957,3.543706781,42.52448137,29,2.91890953,4.497588384,27,0.137820327,1.653843918,1.155606328,no,7.384512568,6.468342003,9.655976351,11.34497021,11.82654792,2.479880471,2,no,6.468342012,4,1.930975277,no,11.46042801,32,3.409551137,2,9.389691106,1.147204473,0.440805698,0.650776963,6.679168037,1.314851269,7.045017981,1.877376649,0.111507342,4.889401723,7.743191034,4.932618455,3.970699292,0.309692834,8.870057801,1.237802855,2.68808288,2.529667758,0.82899154,1.0927917090000001,0.275379924,0.158938215,2.678834417,0.427370497,2.72242326,6.591536645,3.042353448,1.982093785,0.45730654,excellent,5.06,0,0,0,0,0,3,433.33,833.33,633.33,0,1,2,0,0,0,0,0,1,0,0,1,0,10.75,4.78,0,0,1,5500,8,487.5,875,681.25,0,3,4,1,0,0,0,0,5,0,0,1,0,18.09,16.69,1,44000,3,35620,12,575,1000,787.5,0,3,6,3,0,0,0,0,5,0,0,3,1,17.24,24.19,5,206800,3,35620,13,569.23,1000,784.62,0,3,7,3,0,0,0,0,6,0,1,7,2,14.57,26.39,9,298962,9,173035,38,688.89,1180.56,934.72,2,11,14,6,4,1,0,1,12,1,2,14,4,15.89,21.79,33,1584871,40,1511649,151,672.46,1141.3,906.88,13,46,48,28,13,3,0,5,27,1,9,57,14,12200000
